art,per,gname,mname,fname
http://scholars.cornell.edu/individual/UR-77846,http://scholars.cornell.edu/individual/jd694,Jiangang,,Dai
http://scholars.cornell.edu/individual/UR-417309,http://scholars.cornell.edu/individual/mdg12,Mircea,Dan,Grigoriu
http://scholars.cornell.edu/individual/UR-417722,http://scholars.cornell.edu/individual/rvl1,Richard,V E,Lovelace
http://scholars.cornell.edu/individual/UR-418144,http://scholars.cornell.edu/individual/nmm63,Natalie,M,Mahowald
http://scholars.cornell.edu/individual/UR-287176,http://scholars.cornell.edu/individual/cjf76,Craig,James,Fennie
http://scholars.cornell.edu/individual/UR-417151,http://scholars.cornell.edu/individual/ds636,Darrell,,Schlom
http://scholars.cornell.edu/individual/UR-368997,http://scholars.cornell.edu/individual/kz33,Ke,,Zhang
http://scholars.cornell.edu/individual/UR-46823,http://scholars.cornell.edu/individual/ldb7,Larry,Douglas,Brown
http://scholars.cornell.edu/individual/UR-418414,http://scholars.cornell.edu/individual/hes1,Harry,Eaton,Stewart
http://scholars.cornell.edu/individual/UR-363258,http://scholars.cornell.edu/individual/gs18,Gennady,,Samorodnitsky
http://scholars.cornell.edu/individual/UR-441368,http://scholars.cornell.edu/individual/gh384,Guy,,Hoffman
http://scholars.cornell.edu/individual/UR-453797,http://scholars.cornell.edu/individual/sg248,Sachin,,Gupta
http://scholars.cornell.edu/individual/UR-417475,http://scholars.cornell.edu/individual/mgs22,Michael,G,Spencer
http://scholars.cornell.edu/individual/UR-299294,http://scholars.cornell.edu/individual/epg2,Emmanuel,P,Giannelis
http://scholars.cornell.edu/individual/UR-226140,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-89727,http://scholars.cornell.edu/individual/tmd10,Thomas,Michael,Duncan
http://scholars.cornell.edu/individual/UR-263333,http://scholars.cornell.edu/individual/crp10,Clifford,Raymond,Pollock
http://scholars.cornell.edu/individual/UR-362353,http://scholars.cornell.edu/individual/rhr2,Richard,Herbert,Rand
http://scholars.cornell.edu/individual/UR-21166,http://scholars.cornell.edu/individual/lwl3,Leonard,William,Lion
http://scholars.cornell.edu/individual/UR-417053,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-449010,http://scholars.cornell.edu/individual/rm34,Roni,,Michaely
http://scholars.cornell.edu/individual/UR-454054,http://scholars.cornell.edu/individual/mj495,Muhammad,,Javed
http://scholars.cornell.edu/individual/UR-416855,http://scholars.cornell.edu/individual/zw16,Zellman,,Warhaft
http://scholars.cornell.edu/individual/UR-416536,http://scholars.cornell.edu/individual/rbv2,Robert,B,Van Dover
http://scholars.cornell.edu/individual/UR-442984,http://scholars.cornell.edu/individual/mrk93,Michael,R,King
http://scholars.cornell.edu/individual/UR-287173,http://scholars.cornell.edu/individual/ds636,Darrell,,Schlom
http://scholars.cornell.edu/individual/UR-397576,http://scholars.cornell.edu/individual/rfs247,Robert,F,Shepherd
http://scholars.cornell.edu/individual/UR-362347,http://scholars.cornell.edu/individual/rhr2,Richard,Herbert,Rand
http://scholars.cornell.edu/individual/UR-248759,http://scholars.cornell.edu/individual/awb8,Adam,Wojciech,Bojanczyk
http://scholars.cornell.edu/individual/UR-435633,http://scholars.cornell.edu/individual/dr24,David,,Ruppert
http://scholars.cornell.edu/individual/UR-416039,http://scholars.cornell.edu/individual/cje23,Christopher,J,Earls
http://scholars.cornell.edu/individual/UR-415382,http://scholars.cornell.edu/individual/cak57,Cynthia,A,King
http://scholars.cornell.edu/individual/UR-321142,http://scholars.cornell.edu/individual/zw16,Zellman,,Warhaft
http://scholars.cornell.edu/individual/UR-415558,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-452225,http://scholars.cornell.edu/individual/mnc35,Murillo,Netto Carneiro,Campello
http://scholars.cornell.edu/individual/UR-147738,http://scholars.cornell.edu/individual/cjh275,Christopher,J,Hernandez
http://scholars.cornell.edu/individual/UR-382334,http://scholars.cornell.edu/individual/dlk15,Donald,L,Koch
http://scholars.cornell.edu/individual/UR-395840,http://scholars.cornell.edu/individual/dj326,Debdeep,,Jena
http://scholars.cornell.edu/individual/UR-359778,http://scholars.cornell.edu/individual/jam61,John,Anthony,Muckstadt
http://scholars.cornell.edu/individual/UR-339557,http://scholars.cornell.edu/individual/fww1,Frank,William,Wise
http://scholars.cornell.edu/individual/UR-313959,http://scholars.cornell.edu/individual/jdv27,Jeffrey,D,Varner
http://scholars.cornell.edu/individual/UR-415938,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-415845,http://scholars.cornell.edu/individual/lmc19,Lawrence,M,Cathles
http://scholars.cornell.edu/individual/UR-368195,http://scholars.cornell.edu/individual/rbv2,Robert,B,Van Dover
http://scholars.cornell.edu/individual/UR-86152,http://scholars.cornell.edu/individual/pd83,Peter,,Doerschuk
http://scholars.cornell.edu/individual/UR-287843,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-418516,http://scholars.cornell.edu/individual/rgh27,Richard,G,Hennig
http://scholars.cornell.edu/individual/UR-453760,http://scholars.cornell.edu/individual/rhf3,Robert,H,Frank
http://scholars.cornell.edu/individual/UR-418361,http://scholars.cornell.edu/individual/de54,David,,Erickson
http://scholars.cornell.edu/individual/UR-366068,http://scholars.cornell.edu/individual/jrs5,Jery,Russell,Stedinger
http://scholars.cornell.edu/individual/UR-417098,http://scholars.cornell.edu/individual/ds636,Darrell,,Schlom
http://scholars.cornell.edu/individual/UR-453318,http://scholars.cornell.edu/individual/cm794,Christopher,,Marquis
http://scholars.cornell.edu/individual/UR-82285,http://scholars.cornell.edu/individual/md255,Matthew,,DeLisa
http://scholars.cornell.edu/individual/UR-225776,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-271361,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-297369,http://scholars.cornell.edu/individual/mgs22,Michael,G,Spencer
http://scholars.cornell.edu/individual/UR-417038,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-418092,http://scholars.cornell.edu/individual/cw26,Charles,Harvey Kaye,Williamson
http://scholars.cornell.edu/individual/UR-89720,http://scholars.cornell.edu/individual/tmd10,Thomas,Michael,Duncan
http://scholars.cornell.edu/individual/UR-225894,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-225894,http://scholars.cornell.edu/individual/dlh37,David,Lee,Hysell
http://scholars.cornell.edu/individual/UR-353897,http://scholars.cornell.edu/individual/pll3,Philip,Li-Fan,Liu
http://scholars.cornell.edu/individual/UR-284836,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-313778,http://scholars.cornell.edu/individual/sgh9,Shane,G,Henderson
http://scholars.cornell.edu/individual/UR-455756,http://scholars.cornell.edu/individual/raj15,Robert,A,Jarrow
http://scholars.cornell.edu/individual/UR-453837,http://scholars.cornell.edu/individual/rl54,Robert,,Libby
http://scholars.cornell.edu/individual/UR-369713,http://scholars.cornell.edu/individual/sbw11,Stephen,B,Wicker
http://scholars.cornell.edu/individual/UR-441768,http://scholars.cornell.edu/individual/jtj2,James,Thomas,Jenkins
http://scholars.cornell.edu/individual/UR-88822,http://scholars.cornell.edu/individual/eld26,Eve,Lorraine,Donnelly
http://scholars.cornell.edu/individual/UR-416521,http://scholars.cornell.edu/individual/jwt54,Jefferson,William,Tester
http://scholars.cornell.edu/individual/UR-416065,http://scholars.cornell.edu/individual/jre7,James,R,Engstrom
http://scholars.cornell.edu/individual/UR-52064,http://scholars.cornell.edu/individual/jab16,Joseph,Arthur,Burns
http://scholars.cornell.edu/individual/UR-33876,http://scholars.cornell.edu/individual/jdb20,Joel,Donald,Brock
http://scholars.cornell.edu/individual/UR-141720,http://scholars.cornell.edu/individual/th358,Tobias,,Hanrath
http://scholars.cornell.edu/individual/UR-417685,http://scholars.cornell.edu/individual/fe13,Fernando,,Escobedo
http://scholars.cornell.edu/individual/UR-238105,http://scholars.cornell.edu/individual/laa25,Lynden,A,Archer
http://scholars.cornell.edu/individual/UR-321229,http://scholars.cornell.edu/individual/jtj2,James,Thomas,Jenkins
http://scholars.cornell.edu/individual/UR-416288,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-299238,http://scholars.cornell.edu/individual/epg2,Emmanuel,P,Giannelis
http://scholars.cornell.edu/individual/UR-417838,http://scholars.cornell.edu/individual/dap43,David,A,Putnam
http://scholars.cornell.edu/individual/UR-417900,http://scholars.cornell.edu/individual/slp6,Stuart,Leigh,Phoenix
http://scholars.cornell.edu/individual/UR-350936,http://scholars.cornell.edu/individual/lwl3,Leonard,William,Lion
http://scholars.cornell.edu/individual/UR-361864,http://scholars.cornell.edu/individual/sbp2,Stephen,Bailey,Pope
http://scholars.cornell.edu/individual/UR-416873,http://scholars.cornell.edu/individual/eck5,Edwin,Chihchuan,Kan
http://scholars.cornell.edu/individual/UR-453227,http://scholars.cornell.edu/individual/yp34,Young-Hoon,,Park
http://scholars.cornell.edu/individual/UR-453227,http://scholars.cornell.edu/individual/vk24,Vrinda,,Kadiyali
http://scholars.cornell.edu/individual/UR-418027,http://scholars.cornell.edu/individual/pqc1,Paulette,,Clancy
http://scholars.cornell.edu/individual/UR-448864,http://scholars.cornell.edu/individual/vk24,Vrinda,,Kadiyali
http://scholars.cornell.edu/individual/UR-303777,http://scholars.cornell.edu/individual/jwt54,Jefferson,William,Tester
http://scholars.cornell.edu/individual/UR-366405,http://scholars.cornell.edu/individual/hes1,Harry,Eaton,Stewart
http://scholars.cornell.edu/individual/UR-7040,http://scholars.cornell.edu/individual/cx10,Chunhui,,Xu
http://scholars.cornell.edu/individual/UR-360562,http://scholars.cornell.edu/individual/rhr2,Richard,Herbert,Rand
http://scholars.cornell.edu/individual/UR-369166,http://scholars.cornell.edu/individual/zw16,Zellman,,Warhaft
http://scholars.cornell.edu/individual/UR-74964,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-391476,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-225770,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-361151,http://scholars.cornell.edu/individual/wrz2,Warren,R,Zipfel
http://scholars.cornell.edu/individual/UR-416789,http://scholars.cornell.edu/individual/rd32,Rudiger,,Dieckmann
http://scholars.cornell.edu/individual/UR-248769,http://scholars.cornell.edu/individual/awb8,Adam,Wojciech,Bojanczyk
http://scholars.cornell.edu/individual/UR-234813,http://scholars.cornell.edu/individual/dha7,David,H,Albonesi
http://scholars.cornell.edu/individual/UR-415966,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-168948,http://scholars.cornell.edu/individual/brl4,Bruce,Robert,Land
http://scholars.cornell.edu/individual/UR-74966,http://scholars.cornell.edu/individual/wrz2,Warren,R,Zipfel
http://scholars.cornell.edu/individual/UR-74966,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-415891,http://scholars.cornell.edu/individual/hc63,Hsiao-Dong,,Chiang
http://scholars.cornell.edu/individual/UR-225835,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-276727,http://scholars.cornell.edu/individual/od57,Olivier,,Desjardins
http://scholars.cornell.edu/individual/UR-417676,http://scholars.cornell.edu/individual/lt35,Lang,,Tong
http://scholars.cornell.edu/individual/UR-236837,http://scholars.cornell.edu/individual/aba6,Alan,Brad,Anton
http://scholars.cornell.edu/individual/UR-339517,http://scholars.cornell.edu/individual/al274,Amit,,Lal
http://scholars.cornell.edu/individual/UR-415236,http://scholars.cornell.edu/individual/mot1,Michael,Olgar,Thompson
http://scholars.cornell.edu/individual/UR-415236,http://scholars.cornell.edu/individual/pqc1,Paulette,,Clancy
http://scholars.cornell.edu/individual/UR-99167,http://scholars.cornell.edu/individual/cf99,Claudia,,Fischbach
http://scholars.cornell.edu/individual/UR-27614,http://scholars.cornell.edu/individual/laa25,Lynden,A,Archer
http://scholars.cornell.edu/individual/UR-321565,http://scholars.cornell.edu/individual/crj2,Charles,R,Johnson
http://scholars.cornell.edu/individual/UR-321278,http://scholars.cornell.edu/individual/jtj2,James,Thomas,Jenkins
http://scholars.cornell.edu/individual/UR-278179,http://scholars.cornell.edu/individual/crp10,Clifford,Raymond,Pollock
http://scholars.cornell.edu/individual/UR-416854,http://scholars.cornell.edu/individual/aba25,Alyssa,B,Apsel
http://scholars.cornell.edu/individual/UR-194755,http://scholars.cornell.edu/individual/lt35,Lang,,Tong
http://scholars.cornell.edu/individual/UR-417791,http://scholars.cornell.edu/individual/yw233,Yi,,Wang
http://scholars.cornell.edu/individual/UR-417700,http://scholars.cornell.edu/individual/jrs27,James,Richard,Shealy
http://scholars.cornell.edu/individual/UR-418533,http://scholars.cornell.edu/individual/jam262,Jeffrey,Andrew,Moses
http://scholars.cornell.edu/individual/UR-285071,http://scholars.cornell.edu/individual/lae37,Lara,A,Estroff
http://scholars.cornell.edu/individual/UR-453696,http://scholars.cornell.edu/individual/jrd239,James,Roland,Detert
http://scholars.cornell.edu/individual/UR-69782,http://scholars.cornell.edu/individual/zw24,Zheng,Jane,Wang
http://scholars.cornell.edu/individual/UR-417423,http://scholars.cornell.edu/individual/ds636,Darrell,,Schlom
http://scholars.cornell.edu/individual/UR-330309,http://scholars.cornell.edu/individual/mrk93,Michael,R,King
http://scholars.cornell.edu/individual/UR-365768,http://scholars.cornell.edu/individual/mgs22,Michael,G,Spencer
http://scholars.cornell.edu/individual/UR-270907,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-389879,http://scholars.cornell.edu/individual/ch45,Chung-Yuen,,Hui
http://scholars.cornell.edu/individual/UR-415723,http://scholars.cornell.edu/individual/rwa1,Richard,Waldron,Allmendinger
http://scholars.cornell.edu/individual/UR-416806,http://scholars.cornell.edu/individual/sbp2,Stephen,Bailey,Pope
http://scholars.cornell.edu/individual/UR-415542,http://scholars.cornell.edu/individual/pll3,Philip,Li-Fan,Liu
http://scholars.cornell.edu/individual/UR-178027,http://scholars.cornell.edu/individual/mrk93,Michael,R,King
http://scholars.cornell.edu/individual/UR-252553,http://scholars.cornell.edu/individual/jab16,Joseph,Arthur,Burns
http://scholars.cornell.edu/individual/UR-416633,http://scholars.cornell.edu/individual/hg55,Huaizhu,,Gao
http://scholars.cornell.edu/individual/UR-136022,http://scholars.cornell.edu/individual/rvl1,Richard,V E,Lovelace
http://scholars.cornell.edu/individual/UR-369668,http://scholars.cornell.edu/individual/wmw4,William,M,White
http://scholars.cornell.edu/individual/UR-134446,http://scholars.cornell.edu/individual/jmg18,James,Michael,Gossett
http://scholars.cornell.edu/individual/UR-6988,http://scholars.cornell.edu/individual/mo19,Maureen,,O'Hara
http://scholars.cornell.edu/individual/UR-416274,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-287868,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-416402,http://scholars.cornell.edu/individual/ds636,Darrell,,Schlom
http://scholars.cornell.edu/individual/UR-369804,http://scholars.cornell.edu/individual/ubw1,Ulrich,B,Wiesner
